raceId,constructorId,circuitId,year,constructorName,circuitName,circuitClass1,circuitClass2,circuitClass3,distanceKm,location,country,constructorDriverCount,totalDriverCount,totalConstructorCount,totalCalculatedPoints,totalRacePoints,shareOfTotalPoints,maxPoints,shareOfMaxPoints,firstPlace,secondPlace,thirdPlace,trailingDriverCircuitExperience,totalDriverCircuitExperience,trailingAvgRelativeFinish,avgRelativePerformance,eventTrailingCompetitivenessDriver,eventCompetitivenessDriver,trailingConstructorCircuitExperience,totalConstructorCircuitExperience,trailingConstructorAvgRelativeFinish,constructorAvgRelativeFinish,eventTrailingCompetitivenessConstructor,eventCompetitivenessConstructor,logAdjustedShareOfMaxPoints,finishingNumber,finishingPercentage,finishingGroup,podiumAppearance,numberOfRacesAtCircuit
862,1,17,2012,McLaren,Chinese Grand Prix,Race,Race,Race,5.451,Shanghai,China,2,24,12,10,26.01010101,0.384466019,16,0.625,0,1,1,13,26,0.263077652,0.249329837,0.57934133,0.501284764,8,16,0.351231061,0.449455492,0.632043651,0.561367319,-0.470003629,1,0.083333333,1,2,16
862,3,17,2012,Williams,Chinese Grand Prix,Race,Race,Race,5.451,Shanghai,China,2,24,12,0.0101,26.01010101,0.000388311,16,0.00063125,0,0,0,2,7,0.708333334,0.565189394,0.57934133,0.501284764,8,16,0.606439394,0.582267992,0.632043651,0.561367319,-7.367808577,4,0.333333333,2,0,16
862,5,17,2012,Toro Rosso,Chinese Grand Prix,Race,Race,Race,5.451,Shanghai,China,2,24,12,1.01E-20,26.01010101,3.88311E-22,16,6.3125E-22,0,0,0,0,11,1,0.445438763,0.57934133,0.501284764,6,14,0.549621212,0.594886364,0.632043651,0.561367319,-48.81434025,8,0.666666667,3,0,16
862,6,17,2012,Ferrari,Chinese Grand Prix,Race,Race,Race,5.451,Shanghai,China,2,24,12,1E-06,26.01010101,3.84466E-08,16,6.25E-08,0,0,0,16,29,0.304356061,0.362431458,0.57934133,0.501284764,8,16,0.379924242,0.305681818,0.632043651,0.561367319,-16.58809927,5,0.416666667,2,0,16
862,9,17,2012,Red Bull,Chinese Grand Prix,Race,Race,Race,5.451,Shanghai,China,2,24,12,5,26.01010101,0.19223301,16,0.3125,0,0,0,13,23,0.284422349,0.297170746,0.57934133,0.501284764,7,15,0.329599567,0.311919192,0.632043651,0.561367319,-1.16315081,2,0.166666667,1,0,16
862,10,17,2012,Force India,Chinese Grand Prix,Race,Race,Race,5.451,Shanghai,China,2,24,12,1E-12,26.01010101,3.84466E-14,16,6.25001E-14,0,0,0,2,12,0.541666667,0.529166667,0.57934133,0.501284764,4,11,0.73125,0.627582645,0.632043651,0.561367319,-30.40360884,7,0.583333333,3,0,16
862,15,17,2012,Sauber,Chinese Grand Prix,Race,Race,Race,5.451,Shanghai,China,2,24,12,1.01E-08,26.01010101,3.88311E-10,16,6.3125E-10,0,0,0,3,13,0.6875,0.575231482,0.57934133,0.501284764,4,11,0.553125,0.657644628,0.632043651,0.561367319,-21.18331914,6,0.5,2,0,16
862,131,17,2012,Mercedes,Chinese Grand Prix,Race,Race,Race,5.451,Shanghai,China,2,24,12,10,26.01010101,0.384466019,16,0.625,1,0,0,11,17,0.49459596,0.473966942,0.57934133,0.501284764,2,10,0.270833333,0.22875,0.632043651,0.561367319,-0.470003629,1,0.083333333,1,1,16
862,164,17,2012,HRT,Chinese Grand Prix,Race,Race,Race,5.451,Shanghai,China,2,24,12,1.01E-30,26.01010101,3.88311E-32,16,6.3125E-32,0,0,0,4,6,0.729734849,0.78510101,0.57934133,0.501284764,2,3,0.8125,0.840277778,0.632043651,0.561367319,-71.84019118,11,0.916666667,4,0,16
862,206,17,2012,Marussia,Chinese Grand Prix,Race,Race,Race,5.451,Shanghai,China,2,24,12,1.01E-26,26.01010101,3.88311E-28,16,6.3125E-28,0,0,0,5,8,0.8325,0.733207071,0.57934133,0.501284764,0,3,1,0.785984848,0.632043651,0.561367319,-62.62985081,10,0.833333333,4,0,16
862,207,17,2012,Caterham,Chinese Grand Prix,Race,Race,Race,5.451,Shanghai,China,2,24,12,1E-24,26.01010101,3.84466E-26,16,6.25E-26,0,0,0,7,9,0.447575758,0.550063131,0.57934133,0.501284764,0,3,1,0.830176768,0.632043651,0.561367319,-58.03463095,9,0.75,3,0,16
862,208,17,2012,Lotus F1,Chinese Grand Prix,Race,Race,Race,5.451,Shanghai,China,2,24,12,1,26.01010101,0.038446602,16,0.0625,0,0,0,6,22,0.658333334,0.449120671,0.57934133,0.501284764,0,4,1,0.521780303,0.632043651,0.561367319,-2.772588722,3,0.25,2,0,16
863,1,3,2012,McLaren,Bahrain Grand Prix,Race,Race,Race,5.412,Sakhir,Bahrain,2,24,12,0.0001,26.01010101,3.84466E-06,16,0.00000625,0,0,0,11,24,0.36032197,0.386174243,0.653506494,0.524736917,7,15,0.358333333,0.501060606,0.644829245,0.550434776,-11.98292909,6,0.5,2,0,15
863,3,3,2012,Williams,Bahrain Grand Prix,Race,Race,Race,5.412,Sakhir,Bahrain,2,24,12,1.01E-32,26.01010101,3.88311E-34,16,6.3125E-34,0,0,0,1,6,0.895833334,0.782670455,0.653506494,0.524736917,7,15,0.506818182,0.547045455,0.644829245,0.550434776,-76.44536137,12,1,4,0,15
863,5,3,2012,Toro Rosso,Bahrain Grand Prix,Race,Race,Race,5.412,Sakhir,Bahrain,2,24,12,1.01E-16,26.01010101,3.88311E-18,16,6.3125E-18,0,0,0,0,11,1,0.683349116,0.653506494,0.524736917,5,13,0.739015152,0.700815851,0.644829245,0.550434776,-39.60399988,8,0.666666667,3,0,15
863,6,3,2012,Ferrari,Bahrain Grand Prix,Race,Race,Race,5.412,Sakhir,Bahrain,2,24,12,0.010001,26.01010101,0.000384504,16,0.000625063,0,0,0,14,26,0.268019481,0.344434732,0.653506494,0.524736917,7,15,0.24237013,0.298813131,0.644829245,0.550434776,-7.377658913,5,0.416666667,2,0,15
863,9,3,2012,Red Bull,Bahrain Grand Prix,Race,Race,Race,5.412,Sakhir,Bahrain,2,24,12,13,26.01010101,0.499805825,16,0.8125,1,0,0,10,20,0.421608947,0.33525023,0.653506494,0.524736917,6,14,0.507954545,0.431141775,0.644829245,0.550434776,-0.207639365,1,0.083333333,1,1,15
863,10,3,2012,Force India,Bahrain Grand Prix,Race,Race,Race,5.412,Sakhir,Bahrain,2,24,12,1,26.01010101,0.038446602,16,0.0625,0,0,0,1,11,0.791666667,0.373947812,0.653506494,0.524736917,3,10,0.639015152,0.516477273,0.644829245,0.550434776,-2.772588722,4,0.333333333,2,0,15
863,15,3,2012,Sauber,Bahrain Grand Prix,Race,Race,Race,5.412,Sakhir,Bahrain,2,24,12,1.0001E-10,26.01010101,3.84504E-12,16,6.25063E-12,0,0,0,1,11,0.958333334,0.58448548,0.653506494,0.524736917,3,10,0.619444444,0.638787879,0.644829245,0.550434776,-25.79833966,7,0.583333333,3,0,15
863,131,3,2012,Mercedes,Bahrain Grand Prix,Race,Race,Race,5.412,Sakhir,Bahrain,2,24,12,2.00000001,26.01010101,0.076893204,16,0.125000001,0,0,0,9,15,0.334583334,0.300681819,0.653506494,0.524736917,1,9,0.229166667,0.16043771,0.644829245,0.550434776,-2.079441537,3,0.25,2,0,15
863,164,3,2012,HRT,Bahrain Grand Prix,Race,Race,Race,5.412,Sakhir,Bahrain,2,24,12,1.01E-28,26.01010101,3.88311E-30,16,6.3125E-30,0,0,0,3,5,0.725,0.761805556,0.653506494,0.524736917,1,2,0.895833333,0.875,0.644829245,0.550434776,-67.235021,11,0.916666667,4,0,15
863,206,3,2012,Marussia,Bahrain Grand Prix,Race,Race,Race,5.412,Sakhir,Bahrain,2,24,12,1E-26,26.01010101,3.84466E-28,16,6.25E-28,0,0,0,3,6,0.765404041,0.741193182,0.653506494,0.524736917,0,3,1,0.813762626,0.644829245,0.550434776,-62.63980114,10,0.833333333,4,0,15
863,207,3,2012,Caterham,Bahrain Grand Prix,Race,Race,Race,5.412,Sakhir,Bahrain,2,24,12,1.01E-20,26.01010101,3.88311E-22,16,6.3125E-22,0,0,0,5,7,0.670170455,0.642386364,0.653506494,0.524736917,0,3,1,0.78219697,0.644829245,0.550434776,-48.81434025,9,0.75,3,0,15
863,208,3,2012,Lotus F1,Bahrain Grand Prix,Race,Race,Race,5.412,Sakhir,Bahrain,2,24,12,10,26.01010101,0.384466019,16,0.625,0,1,1,6,22,0.651136364,0.360464016,0.653506494,0.524736917,0,4,1,0.33967803,0.644829245,0.550434776,-0.470003629,2,0.166666667,1,2,15
864,1,4,2012,McLaren,Spanish Grand Prix,Race,Race,Race,4.655,Montmeló,Spain,2,24,12,0.000101,26.01010101,3.88311E-06,16,6.3125E-06,0,0,0,16,29,0.330950414,0.345190487,0.591654724,0.539239676,21,29,0.367686034,0.432621653,0.63832615,0.554753171,-11.97297876,7,0.583333333,3,0,29
864,3,4,2012,Williams,Spanish Grand Prix,Race,Race,Race,4.655,Montmeló,Spain,2,24,12,10,26.01010101,0.384466019,16,0.625,1,0,0,2,7,0.791666667,0.772651515,0.591654724,0.539239676,21,29,0.414946281,0.450870191,0.63832615,0.554753171,-0.470003629,1,0.083333333,1,1,29
864,5,4,2012,Toro Rosso,Spanish Grand Prix,Race,Race,Race,4.655,Montmeló,Spain,2,24,12,1.01E-12,26.01010101,3.88311E-14,16,6.3125E-14,0,0,0,0,11,1,0.568039773,0.591654724,0.539239676,6,14,0.779166667,0.659604978,0.63832615,0.554753171,-30.39365951,9,0.75,3,0,29
864,6,4,2012,Ferrari,Spanish Grand Prix,Race,Race,Race,4.655,Montmeló,Spain,2,24,12,6,26.01010101,0.230679612,16,0.375,0,1,0,19,32,0.291101291,0.358142207,0.591654724,0.539239676,21,29,0.329057093,0.319460883,0.63832615,0.554753171,-0.980829253,3,0.25,2,1,29
864,9,4,2012,Red Bull,Spanish Grand Prix,Race,Race,Race,4.655,Montmeló,Spain,2,24,12,1,26.01010101,0.038446602,16,0.0625,0,0,0,14,24,0.380189394,0.318308081,0.591654724,0.539239676,7,15,0.382233045,0.327138047,0.63832615,0.554753171,-2.772588722,5,0.416666667,2,0,29
864,10,4,2012,Force India,Spanish Grand Prix,Race,Race,Race,4.655,Montmeló,Spain,2,24,12,1E-08,26.01010101,3.84466E-10,16,6.25E-10,0,0,0,2,12,0.583333334,0.557407408,0.591654724,0.539239676,4,11,0.63342803,0.553064738,0.63832615,0.554753171,-21.19326946,8,0.666666667,3,0,29
864,15,4,2012,Sauber,Spanish Grand Prix,Race,Race,Race,4.655,Montmeló,Spain,2,24,12,2,26.01010101,0.076893204,16,0.125,0,0,0,3,13,0.416666667,0.504093014,0.591654724,0.539239676,15,22,0.513813316,0.540117206,0.63832615,0.554753171,-2.079441542,4,0.333333333,2,0,29
864,131,4,2012,Mercedes,Spanish Grand Prix,Race,Race,Race,4.655,Montmeló,Spain,2,24,12,0.01,26.01010101,0.000384466,16,0.000625,0,0,0,24,30,0.296252654,0.295987726,0.591654724,0.539239676,2,10,0.3125,0.340037879,0.63832615,0.554753171,-7.377758908,6,0.5,2,0,29
864,164,4,2012,HRT,Spanish Grand Prix,Race,Race,Race,4.655,Montmeló,Spain,2,24,12,1E-26,26.01010101,3.84466E-28,16,6.25001E-28,0,0,0,7,9,0.81824495,0.834069866,0.591654724,0.539239676,2,3,0.927083333,0.902777778,0.63832615,0.554753171,-62.63980014,12,1,4,0,29
864,206,4,2012,Marussia,Spanish Grand Prix,Race,Race,Race,4.655,Montmeló,Spain,2,24,12,1E-24,26.01010101,3.84466E-26,16,6.25001E-26,0,0,0,4,7,0.817708334,0.741098485,0.591654724,0.539239676,0,3,1,0.831439394,0.63832615,0.554753171,-58.03462995,11,0.916666667,4,0,29
864,207,4,2012,Caterham,Spanish Grand Prix,Race,Race,Race,4.655,Montmeló,Spain,2,24,12,1.01E-20,26.01010101,3.88311E-22,16,6.3125E-22,0,0,0,7,9,0.614090909,0.647159091,0.591654724,0.539239676,0,3,1,0.827651515,0.63832615,0.554753171,-48.81434025,10,0.833333333,4,0,29
864,208,4,2012,Lotus F1,Spanish Grand Prix,Race,Race,Race,4.655,Montmeló,Spain,2,24,12,7,26.01010101,0.269126214,16,0.4375,0,0,1,9,25,0.759652077,0.528728461,0.591654724,0.539239676,0,4,1,0.472253788,0.63832615,0.554753171,-0.826678573,2,0.166666667,1,1,29
865,1,6,2012,McLaren,Monaco Grand Prix,Street,Street,Road,3.337,Monte Carlo,Monaco,2,24,12,2,26.01010101,0.076893204,16,0.125,0,0,0,16,30,0.382803031,0.349314412,0.653742846,0.541573886,41,49,0.380560001,0.408617923,0.631729833,0.524092566,-2.079441542,4,0.333333333,2,0,39
865,3,6,2012,Williams,Monaco Grand Prix,Street,Street,Road,3.337,Monte Carlo,Monaco,2,24,12,0.00000001,26.01010101,3.84466E-10,16,6.25E-10,0,0,0,2,7,0.729166667,0.742992424,0.653742846,0.541573886,35,43,0.426581005,0.47308919,0.631729833,0.524092566,-21.19326947,7,0.583333333,3,0,39
865,5,6,2012,Toro Rosso,Monaco Grand Prix,Street,Street,Road,3.337,Monte Carlo,Monaco,2,24,12,1E-12,26.01010101,3.84466E-14,16,6.25E-14,0,0,0,0,11,1,0.438589015,0.653742846,0.541573886,6,14,0.602462121,0.606385281,0.631729833,0.524092566,-30.40360984,9,0.75,3,0,39
865,6,6,2012,Ferrari,Monaco Grand Prix,Street,Street,Road,3.337,Monte Carlo,Monaco,2,24,12,5,26.01010101,0.19223301,16,0.3125,0,0,1,19,31,0.331506734,0.396055871,0.653742846,0.541573886,57,65,0.316771563,0.319794784,0.631729833,0.524092566,-1.16315081,3,0.25,2,1,39
865,9,6,2012,Red Bull,Monaco Grand Prix,Street,Street,Road,3.337,Monte Carlo,Monaco,2,24,12,13,26.01010101,0.499805825,16,0.8125,1,0,0,14,24,0.403579546,0.334816919,0.653742846,0.541573886,7,15,0.496897547,0.371557239,0.631729833,0.524092566,-0.207639365,1,0.083333333,1,1,39
865,10,6,2012,Force India,Monaco Grand Prix,Street,Street,Road,3.337,Monte Carlo,Monaco,2,24,12,0.0101,26.01010101,0.000388311,16,0.00063125,0,0,0,2,12,0.75,0.476978115,0.653742846,0.541573886,4,11,0.5375,0.463739669,0.631729833,0.524092566,-7.367808577,5,0.416666667,2,0,39
865,15,6,2012,Sauber,Monaco Grand Prix,Street,Street,Road,3.337,Monte Carlo,Monaco,2,24,12,1E-10,26.01010101,3.84466E-12,16,6.25E-12,0,0,0,3,13,0.75,0.615267256,0.653742846,0.541573886,15,22,0.587079772,0.622423536,0.631729833,0.524092566,-25.79843965,8,0.666666667,3,0,39
865,131,6,2012,Mercedes,Monaco Grand Prix,Street,Street,Road,3.337,Monte Carlo,Monaco,2,24,12,6,26.01010101,0.230679612,16,0.375,0,1,0,23,29,0.43935509,0.353230833,0.653742846,0.541573886,3,11,0.566239316,0.288623119,0.631729833,0.524092566,-0.980829253,2,0.166666667,1,1,39
865,164,6,2012,HRT,Monaco Grand Prix,Street,Street,Road,3.337,Monte Carlo,Monaco,2,24,12,1E-18,26.01010101,3.84466E-20,16,6.25E-20,0,0,0,7,9,0.832386364,0.803030303,0.653742846,0.541573886,2,3,0.666666667,0.701388889,0.631729833,0.524092566,-44.2191204,12,1,4,0,39
865,206,6,2012,Marussia,Monaco Grand Prix,Street,Street,Road,3.337,Monte Carlo,Monaco,2,24,12,1E-16,26.01010101,3.84466E-18,16,6.25E-18,0,0,0,4,7,0.866666667,0.789166667,0.653742846,0.541573886,0,3,1,0.646464646,0.631729833,0.524092566,-39.6139502,11,0.916666667,4,0,39
865,207,6,2012,Caterham,Monaco Grand Prix,Street,Street,Road,3.337,Monte Carlo,Monaco,2,24,12,1E-14,26.01010101,3.84466E-16,16,6.25E-16,0,0,0,7,9,0.637424243,0.659659091,0.653742846,0.541573886,0,3,1,0.691287879,0.631729833,0.524092566,-35.00878002,10,0.833333333,4,0,39
865,208,6,2012,Lotus F1,Monaco Grand Prix,Street,Street,Road,3.337,Monte Carlo,Monaco,2,24,12,0.000001,26.01010101,3.84466E-08,16,6.25E-08,0,0,0,9,25,0.722025814,0.539785725,0.653742846,0.541573886,0,4,1,0.695738636,0.631729833,0.524092566,-16.58809928,6,0.5,2,0,39
866,1,7,2012,McLaren,Canadian Grand Prix,Street,Street,Road,4.361,Montreal,Canada,2,24,12,10,26.01010101,0.384466019,16,0.625,1,0,0,15,28,0.502057507,0.417653094,0.63492781,0.512284502,32,40,0.385283735,0.4400357,0.609714312,0.540485901,-0.470003629,1,0.083333333,1,1,37
866,3,7,2012,Williams,Canadian Grand Prix,Street,Street,Road,4.361,Montreal,Canada,2,24,12,1E-14,26.01010101,3.84466E-16,16,6.25E-16,0,0,0,2,7,0.875,0.744090909,0.63492781,0.512284502,32,40,0.421053604,0.460876974,0.609714312,0.540485901,-35.00878001,8,0.666666667,3,0,37
866,5,7,2012,Toro Rosso,Canadian Grand Prix,Street,Street,Road,4.361,Montreal,Canada,2,24,12,1.01E-16,26.01010101,3.88311E-18,16,6.3125E-18,0,0,0,0,11,1,0.393276515,0.63492781,0.512284502,5,13,0.517878788,0.597581585,0.609714312,0.540485901,-39.60399988,9,0.75,3,0,37
866,6,7,2012,Ferrari,Canadian Grand Prix,Street,Street,Road,4.361,Montreal,Canada,2,24,12,2.00000001,26.01010101,0.076893204,16,0.125000001,0,0,0,17,30,0.481560396,0.515144751,0.63492781,0.512284502,32,40,0.333932491,0.314276675,0.609714312,0.540485901,-2.079441537,5,0.416666667,2,0,37
866,9,7,2012,Red Bull,Canadian Grand Prix,Street,Street,Road,4.361,Montreal,Canada,2,24,12,3.01,26.01010101,0.115724272,16,0.188125,0,0,0,12,22,0.315993266,0.268216254,0.63492781,0.512284502,6,14,0.340277778,0.307169913,0.609714312,0.540485901,-1.670648643,4,0.333333333,2,0,37
866,10,7,2012,Force India,Canadian Grand Prix,Street,Street,Road,4.361,Montreal,Canada,2,24,12,1.01E-10,26.01010101,3.88311E-12,16,6.3125E-12,0,0,0,2,12,0.645833334,0.481481482,0.63492781,0.512284502,3,10,0.686111111,0.502159091,0.609714312,0.540485901,-25.78848932,7,0.583333333,3,0,37
866,15,7,2012,Sauber,Canadian Grand Prix,Street,Street,Road,4.361,Montreal,Canada,2,24,12,4.000001,26.01010101,0.153786446,16,0.250000063,0,0,1,2,12,0.822916667,0.540577652,0.63492781,0.512284502,15,22,0.590367565,0.612544001,0.609714312,0.540485901,-1.386294111,3,0.25,2,1,37
866,131,7,2012,Mercedes,Canadian Grand Prix,Street,Street,Road,4.361,Montreal,Canada,2,24,12,1,26.01010101,0.038446602,16,0.0625,0,0,0,22,28,0.344175326,0.278960199,0.63492781,0.512284502,2,10,0.333333333,0.245,0.609714312,0.540485901,-2.772588722,6,0.5,2,0,37
866,164,7,2012,HRT,Canadian Grand Prix,Street,Street,Road,4.361,Montreal,Canada,2,24,12,1.01E-34,26.01010101,3.88311E-36,16,6.3125E-36,0,0,0,8,10,0.724873738,0.783423521,0.63492781,0.512284502,2,3,0.708333333,0.798611111,0.609714312,0.540485901,-81.05053155,12,1,4,0,37
866,206,7,2012,Marussia,Canadian Grand Prix,Street,Street,Road,4.361,Montreal,Canada,2,24,12,1.01E-28,26.01010101,3.88311E-30,16,6.3125E-30,0,0,0,4,7,0.75625,0.705378788,0.63492781,0.512284502,0,3,1,0.883207071,0.609714312,0.540485901,-67.235021,11,0.916666667,4,0,37
866,207,7,2012,Caterham,Canadian Grand Prix,Street,Street,Road,4.361,Montreal,Canada,2,24,12,1.01E-24,26.01010101,3.88311E-26,16,6.3125E-26,0,0,0,6,8,0.511268939,0.58540404,0.63492781,0.512284502,0,3,1,0.847853535,0.609714312,0.540485901,-58.02468062,10,0.833333333,4,0,37
866,208,7,2012,Lotus F1,Canadian Grand Prix,Street,Street,Road,4.361,Montreal,Canada,2,24,12,6.0001,26.01010101,0.230683456,16,0.37500625,0,1,0,8,24,0.639204546,0.433806818,0.63492781,0.512284502,0,4,1,0.476515152,0.609714312,0.540485901,-0.980812586,2,0.166666667,1,1,37
867,1,12,2012,McLaren,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,24,12,0.0001,26.01010101,3.84466E-06,16,0.00000625,0,0,0,8,10,0.228125,0.295,0.609866898,0.536273148,4,5,0.153125,0.235,0.635069445,0.530972222,-11.98292909,6,0.5,2,0,5
867,3,12,2012,Williams,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,24,12,1.0001E-08,26.01010101,3.84504E-10,16,6.25063E-10,0,0,0,2,4,0.791666667,0.625,0.609866898,0.536273148,4,5,0.579166667,0.555,0.635069445,0.530972222,-21.19316947,8,0.666666667,3,0,5
867,5,12,2012,Toro Rosso,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,24,12,1E-10,26.01010101,3.84466E-12,16,6.25E-12,0,0,0,0,2,1,0.708333333,0.609866898,0.536273148,4,5,0.542708333,0.575833333,0.635069445,0.530972222,-25.79843965,9,0.75,3,0,5
867,6,12,2012,Ferrari,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,24,12,10,26.01010101,0.384466019,16,0.625,1,0,0,7,9,0.334027778,0.34875,0.609866898,0.536273148,4,5,0.379166667,0.374166667,0.635069445,0.530972222,-0.470003629,1,0.083333333,1,1,5
867,9,12,2012,Red Bull,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,24,12,3,26.01010101,0.115339806,16,0.1875,0,0,0,8,10,0.444791667,0.46,0.609866898,0.536273148,4,5,0.513541667,0.515,0.635069445,0.530972222,-1.673976434,4,0.333333333,2,0,5
867,10,12,2012,Force India,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,24,12,2.01,26.01010101,0.07727767,16,0.125625,0,0,0,2,4,0.75,0.5,0.609866898,0.536273148,4,5,0.578125,0.5125,0.635069445,0.530972222,-2.074454,5,0.416666667,2,0,5
867,15,12,2012,Sauber,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,24,12,0.000001,26.01010101,3.84466E-08,16,6.25E-08,0,0,0,3,5,0.46875,0.520833334,0.609866898,0.536273148,2,3,0.479166667,0.534722222,0.635069445,0.530972222,-16.58809928,7,0.583333333,3,0,5
867,131,12,2012,Mercedes,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,24,12,5,26.01010101,0.19223301,16,0.3125,0,0,1,6,8,0.503125,0.403888889,0.609866898,0.536273148,2,3,0.510416667,0.402777778,0.635069445,0.530972222,-1.16315081,3,0.25,2,1,5
867,164,12,2012,HRT,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,24,12,1.01E-22,26.01010101,3.88311E-24,16,6.3125E-24,0,0,0,2,4,0.75,0.739583334,0.609866898,0.536273148,2,3,0.885416667,0.833333333,0.635069445,0.530972222,-53.41951044,12,1,4,0,5
867,206,12,2012,Marussia,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,24,12,1E-18,26.01010101,3.84466E-20,16,6.25E-20,0,0,0,4,6,0.839583334,0.684166667,0.609866898,0.536273148,0,1,1,0.8125,0.635069445,0.530972222,-44.2191204,11,0.916666667,4,0,5
867,207,12,2012,Caterham,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,24,12,1.01E-14,26.01010101,3.88311E-16,16,6.3125E-16,0,0,0,6,8,0.570833334,0.565,0.609866898,0.536273148,0,1,1,0.5625,0.635069445,0.530972222,-34.99882969,10,0.833333333,4,0,5
867,208,12,2012,Lotus F1,European Grand Prix,Street,Street,Road,5.419,Valencia,Spain,2,24,12,6,26.01010101,0.230679612,16,0.375,0,1,0,3,5,0.6375,0.584722223,0.609866898,0.536273148,0,1,1,0.458333333,0.635069445,0.530972222,-0.980829253,2,0.166666667,1,1,5
868,1,9,2012,McLaren,British Grand Prix,Race,Race,Race,5.891,Silverstone,UK,2,24,12,0.00010001,26.01010101,3.84504E-06,16,6.25063E-06,0,0,0,17,30,0.361082251,0.327052849,0.590323611,0.532485874,33,41,0.33844362,0.377117592,0.620682656,0.533754617,-11.9828291,5,0.416666667,2,0,36
868,3,9,2012,Williams,British Grand Prix,Race,Race,Race,5.891,Silverstone,UK,2,24,12,1E-06,26.01010101,3.84466E-08,16,6.25E-08,0,0,0,1,6,0.791666667,0.529772728,0.590323611,0.532485874,30,38,0.399003585,0.430383611,0.620682656,0.533754617,-16.58809928,6,0.5,2,0,36
868,5,9,2012,Toro Rosso,British Grand Prix,Race,Race,Race,5.891,Silverstone,UK,2,24,12,1.01E-14,26.01010101,3.88311E-16,16,6.3125E-16,0,0,0,1,12,0.895833334,0.540488216,0.590323611,0.532485874,6,14,0.758964646,0.684929654,0.620682656,0.533754617,-34.99882969,9,0.75,3,0,36
868,6,9,2012,Ferrari,British Grand Prix,Race,Race,Race,5.891,Silverstone,UK,2,24,12,9,26.01010101,0.346019417,16,0.5625,0,1,0,19,32,0.394790164,0.40579641,0.590323611,0.532485874,44,52,0.355016081,0.346246124,0.620682656,0.533754617,-0.575364145,2,0.166666667,1,1,36
868,9,9,2012,Red Bull,British Grand Prix,Race,Race,Race,5.891,Silverstone,UK,2,24,12,14,26.01010101,0.538252427,16,0.875,1,0,1,14,24,0.440327381,0.414272187,0.590323611,0.532485874,7,15,0.448106061,0.369065657,0.620682656,0.533754617,-0.133531393,1,0.083333333,1,2,36
868,10,9,2012,Force India,British Grand Prix,Race,Race,Race,5.891,Silverstone,UK,2,24,12,1E-12,26.01010101,3.84466E-14,16,6.25E-14,0,0,0,2,12,0.520833334,0.526683502,0.590323611,0.532485874,4,11,0.621875,0.50523416,0.620682656,0.533754617,-30.40360984,8,0.666666667,3,0,36
868,15,9,2012,Sauber,British Grand Prix,Race,Race,Race,5.891,Silverstone,UK,2,24,12,1E-10,26.01010101,3.84466E-12,16,6.25E-12,0,0,0,3,13,0.4375,0.573916246,0.590323611,0.532485874,15,22,0.493694639,0.576434361,0.620682656,0.533754617,-25.79843965,7,0.583333333,3,0,36
868,131,9,2012,Mercedes,British Grand Prix,Race,Race,Race,5.891,Silverstone,UK,2,24,12,0.01,26.01010101,0.000384466,16,0.000625,0,0,0,23,29,0.340626653,0.340733215,0.590323611,0.532485874,3,11,0.241421569,0.199451061,0.620682656,0.533754617,-7.377758908,4,0.333333333,2,0,36
868,164,9,2012,HRT,British Grand Prix,Race,Race,Race,5.891,Silverstone,UK,2,24,12,1.01E-28,26.01010101,3.88311E-30,16,6.3125E-30,0,0,0,6,8,0.889502165,0.862779582,0.590323611,0.532485874,2,3,0.791666667,0.8125,0.620682656,0.533754617,-67.235021,12,1,4,0,36
868,206,9,2012,Marussia,British Grand Prix,Race,Race,Race,5.891,Silverstone,UK,2,24,12,1.01E-24,26.01010101,3.88311E-26,16,6.3125E-26,0,0,0,4,7,0.808333334,0.690037879,0.590323611,0.532485874,0,3,1,0.734217172,0.620682656,0.533754617,-58.02468062,11,0.916666667,4,0,36
868,207,9,2012,Caterham,British Grand Prix,Race,Race,Race,5.891,Silverstone,UK,2,24,12,1E-22,26.01010101,3.84466E-24,16,6.25E-24,0,0,0,7,9,0.588068182,0.672348485,0.590323611,0.532485874,0,3,1,0.79229798,0.620682656,0.533754617,-53.42946077,10,0.833333333,4,0,36
868,208,9,2012,Lotus F1,British Grand Prix,Race,Race,Race,5.891,Silverstone,UK,2,24,12,3,26.01010101,0.115339806,16,0.1875,0,0,0,9,25,0.615319866,0.505949198,0.590323611,0.532485874,0,4,1,0.57717803,0.620682656,0.533754617,-1.673976434,3,0.25,2,0,36
869,1,10,2012,McLaren,German Grand Prix,Race,Race,Race,4.574,Hockenheim,Germany,2,24,12,6,26.01010101,0.230679612,16,0.375,0,1,0,11,19,0.226875902,0.29891324,0.646644791,0.536816027,31,36,0.368055982,0.391453089,0.639286761,0.541960877,-0.980829253,3,0.25,2,1,32
